,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
3,1.0,1.0,0.0,5.0,1.0,,0.0,10.0,10.0,bogo,15675
4,6.0,1.0,1.0,15.0,1.0,1.0,2.0,2.0,10.0,discount,15675
0,2.0,1.0,0.0,29.0,1.0,,0.0,0.0,0.0,informational,15269
1,3.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,15269
0,3.0,1.0,1.0,43.0,1.0,1.0,5.0,5.0,5.0,bogo,16564
1,0.0,0.0,1.0,0.0,,0.0,10.0,10.0,10.0,bogo,16564
0,2.0,1.0,0.0,24.0,1.0,,0.0,0.0,0.0,informational,9634
1,0.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,9634
2,8.0,1.0,1.0,18.0,1.0,1.0,5.0,5.0,5.0,bogo,9634
0,5.0,1.0,1.0,36.0,1.0,1.0,3.0,3.0,7.0,discount,5811
1,9.0,1.0,1.0,46.0,1.0,1.0,4.0,2.0,10.0,discount,5811
2,2.0,1.0,0.0,14.0,1.0,,0.0,0.0,0.0,informational,5811
3,0.0,1.0,1.0,18.0,1.0,1.0,10.0,10.0,10.0,bogo,5811
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,16117
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,16117
2,1.0,1.0,1.0,22.0,1.0,1.0,10.0,10.0,10.0,bogo,16117
0,2.0,1.0,0.0,65.0,1.0,,0.0,0.0,0.0,informational,16511
1,1.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,16511
2,7.0,1.0,0.0,54.0,1.0,,0.0,0.0,0.0,informational,16511
0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,10.0,discount,16614
1,2.0,1.0,0.0,14.0,1.0,,0.0,0.0,0.0,informational,16614
2,6.0,1.0,1.0,26.0,1.0,1.0,4.0,2.0,10.0,discount,16614
0,4.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,20.0,discount,13518
1,2.0,1.0,0.0,24.0,1.0,,0.0,0.0,0.0,informational,13518
2,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,13518
3,7.0,1.0,0.0,11.0,1.0,,0.0,0.0,0.0,informational,13518
4,3.0,1.0,1.0,34.0,1.0,1.0,5.0,5.0,5.0,bogo,13518
0,4.0,1.0,1.0,62.0,1.0,1.0,5.0,5.0,20.0,discount,14761
1,9.0,1.0,1.0,120.0,1.0,1.0,2.0,2.0,10.0,discount,14761
2,2.0,1.0,0.0,74.0,1.0,,0.0,0.0,0.0,informational,14761
3,1.0,1.0,1.0,103.0,1.0,0.0,10.0,10.0,10.0,bogo,14761
4,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,14761
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,14637
1,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,14637
0,5.0,1.0,1.0,73.0,1.0,1.0,3.0,3.0,7.0,discount,16816
1,9.0,1.0,1.0,12.0,1.0,0.0,2.0,2.0,10.0,discount,16816
2,3.0,1.0,1.0,14.0,1.0,0.0,5.0,5.0,5.0,bogo,16816
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,6104
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,6104
2,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,6104
3,0.0,1.0,0.0,11.0,1.0,,0.0,10.0,10.0,bogo,6104
0,5.0,1.0,1.0,154.0,1.0,1.0,3.0,3.0,7.0,discount,6008
1,9.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,discount,6008
2,8.0,1.0,1.0,65.0,1.0,1.0,5.0,5.0,5.0,bogo,6008
0,4.0,1.0,1.0,141.0,1.0,1.0,5.0,5.0,20.0,discount,15378
1,9.0,1.0,1.0,70.0,1.0,1.0,2.0,2.0,10.0,discount,15378
2,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,15378
3,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,15378
4,3.0,1.0,1.0,97.0,1.0,0.0,5.0,5.0,5.0,bogo,15378
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,15437
1,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,15437
2,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,15437
0,0.0,1.0,1.0,24.0,1.0,1.0,10.0,10.0,10.0,bogo,16653
1,8.0,1.0,1.0,13.0,1.0,1.0,5.0,5.0,5.0,bogo,16653
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,16470
1,9.0,1.0,1.0,36.0,1.0,1.0,2.0,2.0,10.0,discount,16470
2,7.0,1.0,0.0,26.0,1.0,,0.0,0.0,0.0,informational,16470
3,8.0,1.0,1.0,126.0,1.0,1.0,10.0,5.0,5.0,bogo,16470
0,3.0,1.0,1.0,25.0,1.0,1.0,5.0,5.0,5.0,bogo,15467
1,0.0,1.0,1.0,83.0,1.0,1.0,30.0,10.0,10.0,bogo,15467
0,5.0,1.0,0.0,1.0,1.0,,0.0,3.0,7.0,discount,13888
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,13888
2,1.0,1.0,0.0,7.0,1.0,,0.0,10.0,10.0,bogo,13888
3,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,13888
4,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,13888
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,6985
1,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,6985
2,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,6985
3,8.0,1.0,1.0,51.0,1.0,1.0,5.0,5.0,5.0,bogo,6985
0,5.0,1.0,1.0,18.0,1.0,1.0,3.0,3.0,7.0,discount,5940
1,1.0,1.0,0.0,12.0,1.0,,0.0,10.0,10.0,bogo,5940
2,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,5940
3,8.0,1.0,0.0,5.0,1.0,,0.0,5.0,5.0,bogo,5940
0,4.0,1.0,0.0,10.0,1.0,,0.0,5.0,20.0,discount,7044
1,7.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,7044
2,8.0,1.0,0.0,7.0,1.0,,0.0,5.0,5.0,bogo,7044
3,6.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,7044
0,4.0,1.0,1.0,96.0,1.0,1.0,5.0,5.0,20.0,discount,16656
1,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,16656
2,0.0,1.0,1.0,100.0,1.0,1.0,10.0,10.0,10.0,bogo,16656
0,4.0,1.0,1.0,143.0,1.0,1.0,5.0,5.0,20.0,discount,15698
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,15698
2,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,15698
3,6.0,1.0,1.0,121.0,1.0,1.0,2.0,2.0,10.0,discount,15698
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,5555
1,1.0,1.0,0.0,7.0,1.0,,0.0,10.0,10.0,bogo,5555
2,7.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,5555
3,6.0,1.0,1.0,27.0,1.0,1.0,2.0,2.0,10.0,discount,5555
0,5.0,1.0,1.0,38.0,1.0,1.0,3.0,3.0,7.0,discount,9825
1,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,9825
2,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,9825
3,1.0,1.0,1.0,31.0,1.0,1.0,10.0,10.0,10.0,bogo,9825
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,15121
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,15121
2,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,15121
3,6.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,10.0,discount,15121
0,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,14832
1,8.0,1.0,1.0,68.0,1.0,1.0,10.0,5.0,5.0,bogo,14832
2,6.0,1.0,1.0,51.0,1.0,0.0,2.0,2.0,10.0,discount,14832
0,5.0,1.0,1.0,12.0,1.0,1.0,3.0,3.0,7.0,discount,15701
1,2.0,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,informational,15701
2,1.0,1.0,0.0,8.0,1.0,,0.0,10.0,10.0,bogo,15701
3,7.0,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,informational,15701
4,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,15701
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,14619
1,9.0,1.0,1.0,11.0,1.0,1.0,2.0,2.0,10.0,discount,14619
2,0.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,14619
3,6.0,1.0,1.0,27.0,1.0,1.0,2.0,2.0,10.0,discount,14619
0,5.0,1.0,1.0,54.0,1.0,1.0,6.0,3.0,7.0,discount,2766
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,2766
2,3.0,1.0,1.0,22.0,1.0,0.0,5.0,5.0,5.0,bogo,2766
3,8.0,1.0,1.0,17.0,1.0,1.0,5.0,5.0,5.0,bogo,2766
0,5.0,1.0,1.0,42.0,1.0,0.0,3.0,3.0,7.0,discount,16618
1,9.0,1.0,1.0,14.0,1.0,0.0,2.0,2.0,10.0,discount,16618
2,3.0,1.0,1.0,32.0,1.0,1.0,5.0,5.0,5.0,bogo,16618
3,8.0,1.0,1.0,60.0,1.0,1.0,10.0,5.0,5.0,bogo,16618
0,9.0,1.0,0.0,3.0,1.0,,0.0,2.0,10.0,discount,128
1,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,128
2,0.0,1.0,0.0,3.0,1.0,,0.0,10.0,10.0,bogo,128
0,5.0,1.0,1.0,11.0,1.0,1.0,3.0,3.0,7.0,discount,14253
1,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,14253
2,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,14253
3,8.0,1.0,0.0,3.0,1.0,,0.0,5.0,5.0,bogo,14253
4,6.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,14253
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,5622
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,5622
2,0.0,1.0,0.0,1.0,1.0,,0.0,10.0,10.0,bogo,5622
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,15920
1,7.0,1.0,0.0,21.0,1.0,,0.0,0.0,0.0,informational,15920
2,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,15920
3,0.0,1.0,1.0,62.0,1.0,0.0,10.0,10.0,10.0,bogo,15920
4,6.0,1.0,1.0,62.0,1.0,1.0,2.0,2.0,10.0,discount,15920
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,15362
1,1.0,1.0,1.0,98.0,1.0,1.0,20.0,10.0,10.0,bogo,15362
2,0.0,1.0,1.0,66.0,1.0,1.0,20.0,10.0,10.0,bogo,15362
3,8.0,1.0,1.0,52.0,1.0,1.0,5.0,5.0,5.0,bogo,15362
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,13196
1,0.0,1.0,1.0,172.0,1.0,0.5,20.0,10.0,10.0,bogo,13196
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,15066
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,15066
2,0.0,1.0,1.0,52.0,1.0,0.0,10.0,10.0,10.0,bogo,15066
3,6.0,1.0,1.0,149.0,1.0,1.0,2.0,2.0,10.0,discount,15066
0,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,3358
1,3.0,1.0,1.0,20.0,1.0,0.0,5.0,5.0,5.0,bogo,3358
0,5.0,1.0,1.0,104.0,1.0,1.0,3.0,3.0,7.0,discount,14225
1,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,14225
2,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,14225
3,7.0,1.0,0.0,27.0,1.0,,0.0,0.0,0.0,informational,14225
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,16633
1,9.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,16633
2,1.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,16633
3,3.0,1.0,0.0,2.0,1.0,,0.0,5.0,5.0,bogo,16633
4,6.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,16633
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,13995
1,5.0,1.0,1.0,50.0,1.0,1.0,3.0,3.0,7.0,discount,13995
2,0.0,0.0,1.0,0.0,,0.0,10.0,10.0,10.0,bogo,13995
3,8.0,1.0,1.0,46.0,1.0,1.0,5.0,5.0,5.0,bogo,13995
4,6.0,1.0,1.0,47.0,1.0,1.0,2.0,2.0,10.0,discount,13995
0,4.0,0.0,1.0,0.0,,0.0,10.0,5.0,20.0,discount,15203
1,6.0,1.0,1.0,107.0,1.0,0.6666666666666666,6.0,2.0,10.0,discount,15203
0,4.0,1.0,1.0,119.0,1.0,1.0,5.0,5.0,20.0,discount,13856
1,5.0,1.0,1.0,936.0,1.0,1.0,3.0,3.0,7.0,discount,13856
2,0.0,1.0,1.0,29.0,1.0,1.0,10.0,10.0,10.0,bogo,13856
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,16099
1,1.0,1.0,1.0,36.0,1.0,0.0,10.0,10.0,10.0,bogo,16099
2,7.0,1.0,0.0,55.0,1.0,,0.0,0.0,0.0,informational,16099
3,6.0,1.0,1.0,101.0,1.0,0.5,4.0,2.0,10.0,discount,16099
0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,14354
1,1.0,1.0,1.0,13.0,1.0,1.0,10.0,10.0,10.0,bogo,14354
2,3.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,14354
3,6.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,14354
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,4960
1,3.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,4960
0,9.0,1.0,1.0,17.0,1.0,0.0,2.0,2.0,10.0,discount,14848
1,1.0,1.0,1.0,11.0,1.0,1.0,10.0,10.0,10.0,bogo,14848
2,6.0,1.0,1.0,55.0,1.0,1.0,2.0,2.0,10.0,discount,14848
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,14107
1,5.0,1.0,1.0,7.0,1.0,1.0,3.0,3.0,7.0,discount,14107
2,6.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,10.0,discount,14107
0,5.0,1.0,1.0,17.0,1.0,1.0,3.0,3.0,7.0,discount,15523
1,7.0,1.0,0.0,6.0,1.0,,0.0,0.0,0.0,informational,15523
2,3.0,1.0,1.0,32.0,1.0,0.5,10.0,5.0,5.0,bogo,15523
3,6.0,1.0,1.0,45.0,1.0,1.0,4.0,2.0,10.0,discount,15523
0,1.0,1.0,1.0,125.0,1.0,1.0,20.0,10.0,10.0,bogo,2255
1,3.0,1.0,1.0,904.0,1.0,1.0,5.0,5.0,5.0,bogo,2255
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,9881
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,9881
2,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,9881
3,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,9881
4,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,9881
5,8.0,1.0,0.0,3.0,1.0,,0.0,5.0,5.0,bogo,9881
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,10520
1,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,10520
2,8.0,1.0,0.0,9.0,1.0,,0.0,5.0,5.0,bogo,10520
0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,10347
1,1.0,1.0,0.0,1.0,1.0,,0.0,10.0,10.0,bogo,10347
2,7.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,10347
3,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,10347
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,15758
1,1.0,1.0,1.0,21.0,1.0,1.0,10.0,10.0,10.0,bogo,15758
2,7.0,1.0,0.0,35.0,1.0,,0.0,0.0,0.0,informational,15758
3,8.0,1.0,1.0,30.0,1.0,1.0,5.0,5.0,5.0,bogo,15758
4,6.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,10.0,discount,15758
0,5.0,0.0,0.0,0.0,,,0.0,3.0,7.0,discount,14934
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,14934
2,1.0,1.0,0.0,10.0,1.0,,0.0,10.0,10.0,bogo,14934
3,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,14934
4,6.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,10.0,discount,14934
