,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
69,3.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,29
70,6.0,1.0,1.0,15.0,1.0,0.0,2.0,2.0,10.0,discount,29
71,4.0,1.0,1.0,28.0,1.0,1.0,5.0,5.0,20.0,discount,32
72,5.0,1.0,1.0,11.0,1.0,0.0,3.0,3.0,7.0,discount,32
73,2.0,1.0,0.0,28.0,1.0,,0.0,0.0,0.0,informational,32
74,1.0,1.0,1.0,65.0,1.0,1.0,20.0,10.0,10.0,bogo,32
75,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,32
76,5.0,0.0,1.0,0.0,,0.0,3.0,3.0,7.0,discount,33
77,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,33
78,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,33
79,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,33
80,8.0,1.0,1.0,22.0,1.0,1.0,5.0,5.0,5.0,bogo,33
81,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,34
82,3.0,1.0,1.0,14.0,1.0,0.0,5.0,5.0,5.0,bogo,34
83,0.0,1.0,0.0,10.0,1.0,,0.0,10.0,10.0,bogo,34
84,8.0,1.0,0.0,5.0,1.0,,0.0,5.0,5.0,bogo,34
85,2.0,1.0,0.0,22.0,1.0,,0.0,0.0,0.0,informational,35
86,1.0,1.0,1.0,55.0,1.0,1.0,10.0,10.0,10.0,bogo,35
87,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,35
88,3.0,1.0,1.0,101.0,1.0,1.0,10.0,5.0,5.0,bogo,35
89,0.0,1.0,1.0,70.0,1.0,1.0,10.0,10.0,10.0,bogo,35
90,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,36
91,7.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,36
92,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,36
93,8.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,bogo,36
94,5.0,1.0,1.0,20.0,1.0,1.0,3.0,3.0,7.0,discount,38
95,7.0,1.0,0.0,6.0,1.0,,0.0,0.0,0.0,informational,38
96,6.0,1.0,1.0,34.0,1.0,1.0,2.0,2.0,10.0,discount,38
97,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,39
98,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,39
99,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,39
100,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,39
101,8.0,1.0,1.0,8.0,1.0,1.0,5.0,5.0,5.0,bogo,39
102,6.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,39
103,5.0,1.0,1.0,23.0,1.0,1.0,3.0,3.0,7.0,discount,40
104,9.0,1.0,1.0,115.0,1.0,1.0,2.0,2.0,10.0,discount,40
105,8.0,1.0,1.0,5.0,1.0,0.0,5.0,5.0,5.0,bogo,40
106,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,41
107,0.0,1.0,0.0,24.0,1.0,,0.0,10.0,10.0,bogo,41
108,5.0,1.0,1.0,31.0,1.0,1.0,3.0,3.0,7.0,discount,42
109,2.0,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,informational,42
110,1.0,1.0,1.0,35.0,1.0,1.0,10.0,10.0,10.0,bogo,42
111,3.0,1.0,1.0,6.0,1.0,1.0,5.0,5.0,5.0,bogo,42
112,4.0,1.0,0.0,9.0,1.0,,0.0,5.0,20.0,discount,45
113,8.0,1.0,0.0,3.0,1.0,,0.0,5.0,5.0,bogo,45
114,6.0,1.0,1.0,21.0,1.0,1.0,2.0,2.0,10.0,discount,45
115,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,47
116,1.0,1.0,1.0,78.0,1.0,1.0,10.0,10.0,10.0,bogo,47
117,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,47
118,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,47
119,8.0,1.0,1.0,51.0,1.0,0.0,5.0,5.0,5.0,bogo,47
120,6.0,1.0,1.0,43.0,1.0,0.0,2.0,2.0,10.0,discount,47
121,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,48
122,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,48
123,1.0,1.0,0.0,11.0,1.0,,0.0,10.0,10.0,bogo,48
124,7.0,1.0,0.0,15.0,1.0,,0.0,0.0,0.0,informational,48
125,8.0,1.0,1.0,9.0,1.0,0.0,5.0,5.0,5.0,bogo,48
126,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,50
127,3.0,1.0,0.0,8.0,1.0,,0.0,5.0,5.0,bogo,50
128,0.0,1.0,1.0,136.0,1.0,1.0,10.0,10.0,10.0,bogo,50
129,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,51
130,7.0,1.0,0.0,7.0,1.0,,0.0,0.0,0.0,informational,51
131,3.0,1.0,1.0,23.0,1.0,1.0,5.0,5.0,5.0,bogo,51
132,0.0,1.0,0.0,7.0,1.0,,0.0,10.0,10.0,bogo,51
133,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,292
134,9.0,1.0,1.0,33.0,1.0,1.0,2.0,2.0,10.0,discount,292
135,1.0,1.0,1.0,11.0,1.0,1.0,10.0,10.0,10.0,bogo,292
136,6.0,1.0,1.0,20.0,1.0,1.0,2.0,2.0,10.0,discount,292
137,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,299
138,3.0,1.0,1.0,17.0,1.0,1.0,5.0,5.0,5.0,bogo,299
139,0.0,1.0,1.0,63.0,1.0,0.0,10.0,10.0,10.0,bogo,299
140,4.0,1.0,1.0,45.0,1.0,1.0,5.0,5.0,20.0,discount,55
141,5.0,1.0,1.0,135.0,1.0,1.0,3.0,3.0,7.0,discount,55
142,9.0,1.0,1.0,95.0,1.0,0.0,2.0,2.0,10.0,discount,55
143,1.0,1.0,1.0,24.0,1.0,1.0,10.0,10.0,10.0,bogo,55
144,5.0,1.0,0.0,4.0,1.0,,0.0,3.0,7.0,discount,56
145,9.0,1.0,0.0,5.0,1.0,,0.0,2.0,10.0,discount,56
146,2.0,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,informational,56
147,4.0,1.0,1.0,53.0,1.0,1.0,5.0,5.0,20.0,discount,309
148,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,309
149,3.0,1.0,1.0,42.0,1.0,1.0,10.0,5.0,5.0,bogo,309
150,4.0,1.0,1.0,90.0,1.0,1.0,5.0,5.0,20.0,discount,58
151,1.0,1.0,1.0,26.0,1.0,1.0,10.0,10.0,10.0,bogo,58
152,0.0,1.0,1.0,32.0,1.0,0.0,10.0,10.0,10.0,bogo,58
153,8.0,1.0,1.0,38.0,1.0,1.0,5.0,5.0,5.0,bogo,58
154,6.0,1.0,1.0,38.0,1.0,1.0,2.0,2.0,10.0,discount,58
155,5.0,1.0,1.0,138.0,1.0,0.3333333333333333,9.0,3.0,7.0,discount,61
156,8.0,1.0,1.0,25.0,1.0,1.0,5.0,5.0,5.0,bogo,61
157,6.0,1.0,1.0,19.0,1.0,0.0,2.0,2.0,10.0,discount,61
158,9.0,1.0,1.0,24.0,1.0,1.0,2.0,2.0,10.0,discount,62
159,0.0,1.0,1.0,13.0,1.0,1.0,10.0,10.0,10.0,bogo,62
160,6.0,1.0,1.0,75.0,1.0,1.0,2.0,2.0,10.0,discount,62
161,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,9885
162,1.0,1.0,0.0,1.0,1.0,,0.0,10.0,10.0,bogo,9885
163,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,9885
164,6.0,1.0,1.0,36.0,1.0,0.5,4.0,2.0,10.0,discount,9885
165,5.0,1.0,1.0,42.0,1.0,1.0,3.0,3.0,7.0,discount,65
166,9.0,1.0,1.0,42.0,1.0,1.0,2.0,2.0,10.0,discount,65
167,1.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,65
168,8.0,1.0,1.0,93.0,1.0,1.0,10.0,5.0,5.0,bogo,65
169,9.0,1.0,1.0,85.0,1.0,1.0,2.0,2.0,10.0,discount,66
170,7.0,1.0,0.0,13.0,1.0,,0.0,0.0,0.0,informational,66
171,3.0,1.0,1.0,23.0,1.0,0.0,5.0,5.0,5.0,bogo,66
172,5.0,1.0,1.0,73.0,0.6666666666666666,0.3333333333333333,9.0,3.0,7.0,discount,67
173,7.0,1.0,0.0,45.0,1.0,,0.0,0.0,0.0,informational,67
174,8.0,1.0,1.0,27.0,1.0,1.0,5.0,5.0,5.0,bogo,67
175,6.0,1.0,1.0,111.0,1.0,1.0,2.0,2.0,10.0,discount,67
176,9.0,1.0,1.0,34.0,1.0,1.0,2.0,2.0,10.0,discount,69
177,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,69
178,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,69
179,5.0,1.0,1.0,26.0,1.0,1.0,3.0,3.0,7.0,discount,71
180,9.0,0.0,1.0,0.0,,0.0,4.0,2.0,10.0,discount,71
181,1.0,1.0,1.0,43.0,1.0,0.0,10.0,10.0,10.0,bogo,71
182,7.0,1.0,0.0,14.0,1.0,,0.0,0.0,0.0,informational,71
183,0.0,1.0,1.0,40.0,1.0,1.0,10.0,10.0,10.0,bogo,71
184,1.0,1.0,1.0,139.0,1.0,0.5,20.0,10.0,10.0,bogo,72
185,3.0,1.0,1.0,17.0,1.0,1.0,5.0,5.0,5.0,bogo,72
186,0.0,1.0,1.0,45.0,1.0,0.0,10.0,10.0,10.0,bogo,72
187,6.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,72
188,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,73
189,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,73
190,8.0,1.0,0.0,4.0,0.6666666666666666,,0.0,5.0,5.0,bogo,73
191,6.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,10.0,discount,73
192,5.0,1.0,1.0,33.0,1.0,1.0,3.0,3.0,7.0,discount,74
193,9.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,74
194,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,74
195,6.0,1.0,1.0,33.0,1.0,1.0,2.0,2.0,10.0,discount,74
196,4.0,1.0,1.0,96.0,1.0,1.0,5.0,5.0,20.0,discount,76
197,8.0,1.0,1.0,57.0,1.0,1.0,5.0,5.0,5.0,bogo,76
198,6.0,1.0,1.0,191.0,1.0,0.5,4.0,2.0,10.0,discount,76
199,5.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,7.0,discount,444
200,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,444
201,0.0,1.0,0.0,5.0,1.0,,0.0,10.0,10.0,bogo,444
202,6.0,1.0,1.0,18.0,1.0,1.0,2.0,2.0,10.0,discount,444
203,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,82
204,7.0,1.0,0.0,8.0,1.0,,0.0,0.0,0.0,informational,82
205,8.0,1.0,0.0,8.0,1.0,,0.0,5.0,5.0,bogo,82
206,6.0,1.0,1.0,12.0,1.0,1.0,2.0,2.0,10.0,discount,82
207,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,83
208,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,83
209,8.0,1.0,0.0,4.0,0.6666666666666666,,0.0,5.0,5.0,bogo,83
210,5.0,1.0,1.0,53.0,1.0,1.0,3.0,3.0,7.0,discount,85
211,9.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,85
212,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,85
213,0.0,1.0,1.0,33.0,1.0,0.0,10.0,10.0,10.0,bogo,85
214,8.0,1.0,1.0,22.0,1.0,0.0,5.0,5.0,5.0,bogo,85
215,5.0,1.0,1.0,97.0,1.0,1.0,3.0,3.0,7.0,discount,86
216,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,86
217,6.0,1.0,1.0,450.0,1.0,1.0,6.0,2.0,10.0,discount,86
218,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,14173
219,9.0,1.0,1.0,17.0,1.0,1.0,2.0,2.0,10.0,discount,14173
220,3.0,1.0,0.0,7.0,1.0,,0.0,5.0,5.0,bogo,14173
221,8.0,1.0,0.0,4.0,1.0,,0.0,5.0,5.0,bogo,14173
222,2.0,1.0,0.0,85.0,1.0,,0.0,0.0,0.0,informational,88
223,1.0,1.0,1.0,48.0,1.0,1.0,30.0,10.0,10.0,bogo,88
224,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,88
225,1.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,89
226,0.0,1.0,0.0,46.0,1.0,,0.0,10.0,10.0,bogo,89
227,6.0,1.0,1.0,25.0,1.0,0.5,4.0,2.0,10.0,discount,89
228,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,90
229,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,90
230,5.0,1.0,1.0,61.0,1.0,1.0,3.0,3.0,7.0,discount,91
231,7.0,1.0,0.0,15.0,1.0,,0.0,0.0,0.0,informational,91
232,3.0,1.0,1.0,15.0,1.0,0.0,5.0,5.0,5.0,bogo,91
233,0.0,1.0,1.0,43.0,1.0,1.0,10.0,10.0,10.0,bogo,91
234,5.0,1.0,1.0,75.0,1.0,1.0,3.0,3.0,7.0,discount,43
235,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,43
236,1.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,43
237,3.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,bogo,43
238,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,43
239,1.0,1.0,1.0,18.0,1.0,1.0,10.0,10.0,10.0,bogo,552
240,7.0,1.0,0.0,31.0,1.0,,0.0,0.0,0.0,informational,552
241,8.0,1.0,1.0,47.0,1.0,1.0,5.0,5.0,5.0,bogo,552
242,6.0,1.0,1.0,172.0,1.0,1.0,4.0,2.0,10.0,discount,552
243,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,95
244,1.0,1.0,0.0,4.0,1.0,,0.0,10.0,10.0,bogo,95
245,7.0,1.0,0.0,6.0,1.0,,0.0,0.0,0.0,informational,95
246,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,discount,95
247,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,96
248,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,96
249,0.0,1.0,0.0,4.0,1.0,,0.0,10.0,10.0,bogo,96
250,6.0,1.0,1.0,12.0,1.0,1.0,2.0,2.0,10.0,discount,96
251,5.0,1.0,1.0,132.0,1.0,0.0,6.0,3.0,7.0,discount,97
252,9.0,1.0,1.0,54.0,1.0,1.0,2.0,2.0,10.0,discount,97
253,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,97
254,8.0,1.0,1.0,34.0,1.0,0.0,5.0,5.0,5.0,bogo,97
255,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,98
256,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,98
257,0.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,bogo,98
258,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,99
259,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,99
260,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,99
261,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,99
262,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,101
263,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,101
264,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,101
265,0.0,1.0,0.0,1.0,1.0,,0.0,10.0,10.0,bogo,101
266,6.0,1.0,0.0,3.0,1.0,,0.0,2.0,10.0,discount,101
267,5.0,1.0,1.0,108.0,1.0,0.5,6.0,3.0,7.0,discount,102
268,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,102
269,2.0,1.0,0.0,26.0,1.0,,0.0,0.0,0.0,informational,102
270,1.0,1.0,1.0,49.0,1.0,1.0,10.0,10.0,10.0,bogo,102
271,8.0,1.0,1.0,79.0,1.0,1.0,5.0,5.0,5.0,bogo,102
272,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,103
273,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,103
274,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,103
275,1.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,103
276,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,103
277,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,104
278,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,104
279,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,104
280,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,104
281,8.0,1.0,0.0,1.0,1.0,,0.0,5.0,5.0,bogo,104
282,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,105
283,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,105
284,3.0,1.0,1.0,105.0,1.0,0.0,5.0,5.0,5.0,bogo,105
285,6.0,1.0,1.0,146.0,1.0,1.0,4.0,2.0,10.0,discount,105
286,5.0,1.0,1.0,32.0,1.0,1.0,3.0,3.0,7.0,discount,106
287,2.0,1.0,0.0,16.0,1.0,,0.0,0.0,0.0,informational,106
288,3.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,bogo,106
289,0.0,1.0,1.0,54.0,1.0,0.0,10.0,10.0,10.0,bogo,106
290,5.0,1.0,1.0,62.0,1.0,1.0,3.0,3.0,7.0,discount,107
291,1.0,1.0,1.0,40.0,1.0,1.0,10.0,10.0,10.0,bogo,107
292,0.0,1.0,1.0,45.0,1.0,1.0,10.0,10.0,10.0,bogo,107
293,8.0,1.0,1.0,46.0,1.0,1.0,5.0,5.0,5.0,bogo,107
294,6.0,1.0,1.0,87.0,1.0,1.0,2.0,2.0,10.0,discount,107
295,2.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,108
296,1.0,1.0,0.0,9.0,1.0,,0.0,10.0,10.0,bogo,108
297,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,108
298,0.0,1.0,0.0,15.0,1.0,,0.0,10.0,10.0,bogo,108
299,4.0,1.0,1.0,49.0,1.0,1.0,5.0,5.0,20.0,discount,109
300,2.0,1.0,0.0,13.0,1.0,,0.0,0.0,0.0,informational,109
301,8.0,1.0,1.0,48.0,1.0,0.0,5.0,5.0,5.0,bogo,109
302,6.0,1.0,1.0,174.0,1.0,1.0,4.0,2.0,10.0,discount,109
303,9.0,1.0,1.0,29.0,1.0,1.0,2.0,2.0,10.0,discount,110
304,1.0,1.0,1.0,48.0,1.0,1.0,20.0,10.0,10.0,bogo,110
305,0.0,0.0,1.0,0.0,,0.0,10.0,10.0,10.0,bogo,110
306,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,111
307,1.0,1.0,0.0,5.0,1.0,,0.0,10.0,10.0,bogo,111
308,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,111
309,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,111
310,9.0,1.0,1.0,31.0,1.0,1.0,2.0,2.0,10.0,discount,112
311,1.0,1.0,1.0,25.0,1.0,0.0,10.0,10.0,10.0,bogo,112
312,7.0,1.0,0.0,51.0,1.0,,0.0,0.0,0.0,informational,112
313,8.0,1.0,1.0,548.0,1.0,1.0,5.0,5.0,5.0,bogo,112
314,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,113
315,1.0,1.0,1.0,24.0,1.0,1.0,10.0,10.0,10.0,bogo,113
316,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,113
317,6.0,1.0,1.0,109.0,1.0,1.0,2.0,2.0,10.0,discount,113
318,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,114
319,1.0,1.0,1.0,26.0,1.0,0.0,10.0,10.0,10.0,bogo,114
320,0.0,1.0,1.0,72.0,1.0,1.0,10.0,10.0,10.0,bogo,114
321,8.0,1.0,1.0,100.0,1.0,1.0,10.0,5.0,5.0,bogo,114
322,6.0,1.0,1.0,20.0,1.0,1.0,2.0,2.0,10.0,discount,114
323,5.0,1.0,1.0,168.0,1.0,1.0,6.0,3.0,7.0,discount,116
324,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,116
325,1.0,1.0,1.0,30.0,1.0,0.0,10.0,10.0,10.0,bogo,116
326,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,116
327,6.0,1.0,1.0,79.0,1.0,1.0,2.0,2.0,10.0,discount,116
328,5.0,1.0,1.0,86.0,0.6666666666666666,0.6666666666666666,9.0,3.0,7.0,discount,117
329,9.0,1.0,1.0,51.0,1.0,1.0,2.0,2.0,10.0,discount,117
330,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,117
331,8.0,1.0,1.0,58.0,1.0,1.0,5.0,5.0,5.0,bogo,117
