,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
0,5.0,1.0,1.0,69.0,1.0,1.0,3.0,3.0,7.0,discount,14704
1,0.0,1.0,1.0,40.0,1.0,1.0,10.0,10.0,10.0,bogo,14704
2,8.0,1.0,1.0,24.0,1.0,1.0,5.0,5.0,5.0,bogo,14704
3,6.0,1.0,1.0,71.0,1.0,0.3333333333333333,6.0,2.0,10.0,discount,14704
0,5.0,1.0,1.0,9.0,1.0,1.0,3.0,3.0,7.0,discount,7147
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,7147
2,8.0,1.0,0.0,3.0,1.0,,0.0,5.0,5.0,bogo,7147
3,6.0,1.0,0.0,3.0,1.0,,0.0,2.0,10.0,discount,7147
0,5.0,1.0,1.0,53.0,1.0,1.0,6.0,3.0,7.0,discount,13446
1,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,13446
2,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,13446
3,6.0,1.0,1.0,28.0,1.0,1.0,2.0,2.0,10.0,discount,13446
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,2848
1,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,2848
2,6.0,1.0,1.0,131.0,1.0,1.0,2.0,2.0,10.0,discount,2848
0,1.0,1.0,0.0,5.0,1.0,,0.0,10.0,10.0,bogo,5219
1,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,5219
2,6.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,10.0,discount,5219
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,10587
1,0.0,1.0,0.0,56.0,1.0,,0.0,10.0,10.0,bogo,10587
2,8.0,1.0,1.0,13.0,1.0,0.0,5.0,5.0,5.0,bogo,10587
0,4.0,0.0,1.0,0.0,,0.0,10.0,5.0,20.0,discount,9143
1,1.0,1.0,1.0,35.0,1.0,1.0,10.0,10.0,10.0,bogo,9143
2,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,9143
0,5.0,1.0,1.0,145.0,1.0,0.5,6.0,3.0,7.0,discount,2843
1,7.0,1.0,0.0,35.0,1.0,,0.0,0.0,0.0,informational,2843
0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,14853
1,8.0,1.0,1.0,44.0,1.0,0.0,5.0,5.0,5.0,bogo,14853
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,5117
1,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,5117
2,0.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,5117
3,8.0,1.0,1.0,65.0,1.0,1.0,5.0,5.0,5.0,bogo,5117
0,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,7845
0,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,5957
1,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,5957
0,4.0,1.0,1.0,58.0,1.0,1.0,5.0,5.0,20.0,discount,16797
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,16797
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,2866
1,6.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,10.0,discount,2866
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,14897
1,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,14897
2,0.0,1.0,0.0,21.0,1.0,,0.0,10.0,10.0,bogo,14897
3,8.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,bogo,14897
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,7645
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,7645
2,1.0,1.0,1.0,42.0,1.0,0.0,10.0,10.0,10.0,bogo,7645
3,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,7645
4,6.0,1.0,1.0,196.0,1.0,1.0,2.0,2.0,10.0,discount,7645
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,14941
1,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,14941
2,8.0,1.0,1.0,6.0,1.0,1.0,5.0,5.0,5.0,bogo,14941
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,5318
1,7.0,1.0,0.0,22.0,1.0,,0.0,0.0,0.0,informational,5318
2,0.0,0.0,1.0,0.0,,0.0,10.0,10.0,10.0,bogo,5318
3,6.0,1.0,1.0,42.0,1.0,1.0,2.0,2.0,10.0,discount,5318
0,5.0,1.0,1.0,16.0,1.0,0.5,6.0,3.0,7.0,discount,7083
1,2.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,7083
2,1.0,1.0,0.0,3.0,1.0,,0.0,10.0,10.0,bogo,7083
0,9.0,0.0,1.0,0.0,,0.0,4.0,2.0,10.0,discount,4505
1,3.0,1.0,1.0,20.0,1.0,1.0,5.0,5.0,5.0,bogo,4505
2,8.0,1.0,1.0,51.0,1.0,0.0,5.0,5.0,5.0,bogo,4505
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,11729
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,11729
2,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,11729
0,4.0,1.0,0.0,3.0,1.0,,0.0,5.0,20.0,discount,8207
1,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,8207
2,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,8207
3,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,8207
0,5.0,1.0,1.0,43.0,1.0,1.0,3.0,3.0,7.0,discount,15286
1,6.0,1.0,1.0,108.0,1.0,0.5,4.0,2.0,10.0,discount,15286
0,1.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,6130
1,3.0,1.0,1.0,10.0,1.0,1.0,5.0,5.0,5.0,bogo,6130
2,0.0,1.0,0.0,6.0,1.0,,0.0,10.0,10.0,bogo,6130
3,6.0,1.0,1.0,16.0,1.0,1.0,2.0,2.0,10.0,discount,6130
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,10212
1,3.0,1.0,1.0,25.0,1.0,1.0,5.0,5.0,5.0,bogo,10212
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,14950
1,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,14950
2,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,14950
3,0.0,1.0,0.0,13.0,1.0,,0.0,10.0,10.0,bogo,14950
4,6.0,1.0,1.0,12.0,1.0,1.0,2.0,2.0,10.0,discount,14950
0,5.0,1.0,0.0,3.0,1.0,,0.0,3.0,7.0,discount,4401
1,7.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,4401
2,6.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,10.0,discount,4401
0,4.0,1.0,0.0,0.0,1.0,,0.0,5.0,20.0,discount,14237
1,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,14237
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,304
1,3.0,1.0,1.0,26.0,1.0,0.0,5.0,5.0,5.0,bogo,304
2,6.0,1.0,1.0,35.0,1.0,0.0,2.0,2.0,10.0,discount,304
0,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,5514
1,8.0,1.0,1.0,28.0,1.0,0.5,10.0,5.0,5.0,bogo,5514
0,4.0,1.0,0.0,0.0,0.6666666666666666,,0.0,5.0,20.0,discount,11891
1,9.0,1.0,0.0,2.0,1.0,,0.0,2.0,10.0,discount,11891
0,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,13754
1,3.0,1.0,1.0,40.0,1.0,0.5,10.0,5.0,5.0,bogo,13754
0,4.0,1.0,0.0,0.0,1.0,,0.0,5.0,20.0,discount,13164
1,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,13164
2,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,13164
0,4.0,1.0,0.0,0.0,1.0,,0.0,5.0,20.0,discount,15536
1,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,15536
2,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,15536
3,6.0,1.0,0.0,3.0,1.0,,0.0,2.0,10.0,discount,15536
0,5.0,1.0,1.0,51.0,1.0,1.0,3.0,3.0,7.0,discount,12125
1,9.0,1.0,1.0,51.0,1.0,1.0,2.0,2.0,10.0,discount,12125
2,1.0,1.0,1.0,60.0,1.0,1.0,10.0,10.0,10.0,bogo,12125
3,3.0,1.0,1.0,31.0,1.0,1.0,5.0,5.0,5.0,bogo,12125
0,1.0,1.0,1.0,72.0,1.0,1.0,10.0,10.0,10.0,bogo,11216
1,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,11216
2,6.0,1.0,1.0,52.0,1.0,0.0,2.0,2.0,10.0,discount,11216
0,4.0,1.0,1.0,56.0,1.0,0.0,5.0,5.0,20.0,discount,7939
1,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,7939
2,1.0,1.0,1.0,19.0,1.0,1.0,10.0,10.0,10.0,bogo,7939
3,8.0,1.0,1.0,36.0,1.0,1.0,5.0,5.0,5.0,bogo,7939
4,6.0,1.0,1.0,88.0,1.0,1.0,2.0,2.0,10.0,discount,7939
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,3986
1,1.0,1.0,1.0,32.0,1.0,0.0,10.0,10.0,10.0,bogo,3986
2,0.0,1.0,1.0,92.0,1.0,0.5,20.0,10.0,10.0,bogo,3986
0,5.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,7.0,discount,10068
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,10068
2,7.0,1.0,0.0,6.0,1.0,,0.0,0.0,0.0,informational,10068
3,0.0,1.0,0.0,23.0,1.0,,0.0,10.0,10.0,bogo,10068
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,11783
1,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,11783
2,7.0,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,informational,11783
3,0.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,11783
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,12837
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,12837
2,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,12837
3,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,12837
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,14540
1,1.0,1.0,1.0,72.0,1.0,1.0,10.0,10.0,10.0,bogo,14540
2,3.0,1.0,1.0,46.0,1.0,1.0,5.0,5.0,5.0,bogo,14540
0,4.0,1.0,1.0,28.0,1.0,1.0,5.0,5.0,20.0,discount,5311
1,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,5311
2,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,5311
3,6.0,1.0,1.0,49.0,1.0,1.0,2.0,2.0,10.0,discount,5311
0,2.0,1.0,0.0,37.0,1.0,,0.0,0.0,0.0,informational,4441
1,7.0,1.0,0.0,12.0,1.0,,0.0,0.0,0.0,informational,4441
2,8.0,1.0,1.0,25.0,1.0,0.0,5.0,5.0,5.0,bogo,4441
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,8935
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,8935
0,4.0,1.0,1.0,38.0,1.0,1.0,5.0,5.0,20.0,discount,6561
0,5.0,1.0,1.0,9.0,1.0,1.0,3.0,3.0,7.0,discount,7616
1,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,7616
2,7.0,1.0,0.0,13.0,1.0,,0.0,0.0,0.0,informational,7616
3,8.0,1.0,1.0,25.0,1.0,1.0,5.0,5.0,5.0,bogo,7616
0,5.0,1.0,1.0,14.0,1.0,1.0,3.0,3.0,7.0,discount,351
1,9.0,1.0,0.0,1.0,1.0,,0.0,2.0,10.0,discount,351
2,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,351
3,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,351
4,6.0,1.0,1.0,17.0,1.0,1.0,2.0,2.0,10.0,discount,351
0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,1788
1,0.0,1.0,0.0,6.0,1.0,,0.0,10.0,10.0,bogo,1788
0,5.0,1.0,1.0,12.0,1.0,1.0,3.0,3.0,7.0,discount,5259
1,7.0,1.0,0.0,2.0,1.0,,0.0,0.0,0.0,informational,5259
2,0.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,5259
0,4.0,1.0,1.0,37.0,1.0,1.0,5.0,5.0,20.0,discount,3827
1,9.0,1.0,1.0,78.0,1.0,1.0,2.0,2.0,10.0,discount,3827
2,6.0,1.0,1.0,41.0,1.0,1.0,2.0,2.0,10.0,discount,3827
0,5.0,1.0,1.0,39.0,1.0,1.0,3.0,3.0,7.0,discount,15995
1,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,15995
2,0.0,1.0,1.0,41.0,1.0,1.0,10.0,10.0,10.0,bogo,15995
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,15492
1,8.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,bogo,15492
2,6.0,1.0,1.0,30.0,1.0,1.0,2.0,2.0,10.0,discount,15492
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,15668
1,0.0,1.0,0.0,4.0,1.0,,0.0,10.0,10.0,bogo,15668
2,8.0,1.0,0.0,3.0,1.0,,0.0,5.0,5.0,bogo,15668
0,9.0,1.0,1.0,12.0,1.0,1.0,2.0,2.0,10.0,discount,1482
1,1.0,1.0,1.0,42.0,1.0,1.0,10.0,10.0,10.0,bogo,1482
2,7.0,1.0,0.0,23.0,1.0,,0.0,0.0,0.0,informational,1482
3,8.0,1.0,1.0,23.0,1.0,1.0,5.0,5.0,5.0,bogo,1482
4,6.0,1.0,1.0,70.0,1.0,1.0,2.0,2.0,10.0,discount,1482
0,8.0,1.0,0.0,9.0,1.0,,0.0,5.0,5.0,bogo,11858
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,9713
1,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,9713
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,9933
1,2.0,1.0,0.0,12.0,1.0,,0.0,0.0,0.0,informational,9933
2,3.0,1.0,1.0,16.0,1.0,1.0,5.0,5.0,5.0,bogo,9933
3,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,9933
0,9.0,1.0,0.0,8.0,1.0,,0.0,2.0,10.0,discount,4144
1,1.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,4144
2,0.0,1.0,0.0,4.0,1.0,,0.0,10.0,10.0,bogo,4144
0,9.0,1.0,1.0,85.0,1.0,0.0,2.0,2.0,10.0,discount,8118
1,0.0,1.0,1.0,81.0,1.0,1.0,10.0,10.0,10.0,bogo,8118
2,6.0,1.0,1.0,34.0,1.0,1.0,2.0,2.0,10.0,discount,8118
0,9.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,1686
1,3.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,1686
2,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,1686
0,2.0,1.0,0.0,17.0,1.0,,0.0,0.0,0.0,informational,3306
1,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,3306
2,0.0,1.0,1.0,58.0,1.0,1.0,10.0,10.0,10.0,bogo,3306
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,600
1,9.0,1.0,1.0,27.0,1.0,1.0,2.0,2.0,10.0,discount,600
2,2.0,1.0,0.0,0.0,0.6666666666666666,,0.0,0.0,0.0,informational,600
3,7.0,1.0,0.0,18.0,1.0,,0.0,0.0,0.0,informational,600
0,5.0,1.0,1.0,43.0,1.0,1.0,9.0,3.0,7.0,discount,11949
1,1.0,1.0,0.0,7.0,1.0,,0.0,10.0,10.0,bogo,11949
2,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,11949
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,9605
1,7.0,1.0,0.0,0.0,0.5,,0.0,0.0,0.0,informational,9605
0,5.0,1.0,1.0,108.0,1.0,1.0,3.0,3.0,7.0,discount,16078
1,8.0,1.0,1.0,78.0,1.0,0.0,5.0,5.0,5.0,bogo,16078
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,1952
1,1.0,1.0,0.0,1.0,1.0,,0.0,10.0,10.0,bogo,1952
2,3.0,0.0,0.0,0.0,,,0.0,5.0,5.0,bogo,1952
0,9.0,1.0,0.0,4.0,1.0,,0.0,2.0,10.0,discount,3697
1,3.0,0.0,1.0,0.0,,0.0,5.0,5.0,5.0,bogo,3697
0,4.0,1.0,1.0,76.0,1.0,1.0,5.0,5.0,20.0,discount,13986
1,5.0,1.0,1.0,59.0,1.0,1.0,6.0,3.0,7.0,discount,13986
2,9.0,1.0,1.0,18.0,1.0,1.0,2.0,2.0,10.0,discount,13986
3,3.0,1.0,1.0,51.0,1.0,0.0,5.0,5.0,5.0,bogo,13986
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,13650
1,5.0,0.0,0.0,0.0,,,0.0,3.0,7.0,discount,13650
2,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,13650
3,3.0,1.0,0.0,4.0,1.0,,0.0,5.0,5.0,bogo,13650
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,16829
1,9.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,16829
2,1.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,16829
3,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,informational,16829
4,6.0,1.0,0.0,2.0,1.0,,0.0,2.0,10.0,discount,16829
0,5.0,1.0,1.0,28.0,1.0,1.0,3.0,3.0,7.0,discount,3506
1,9.0,1.0,1.0,22.0,1.0,1.0,2.0,2.0,10.0,discount,3506
2,1.0,1.0,0.0,5.0,1.0,,0.0,10.0,10.0,bogo,3506
3,6.0,1.0,1.0,40.0,1.0,1.0,2.0,2.0,10.0,discount,3506
0,1.0,1.0,0.0,11.0,1.0,,0.0,10.0,10.0,bogo,15306
1,3.0,1.0,1.0,26.0,1.0,1.0,5.0,5.0,5.0,bogo,15306
2,6.0,1.0,0.0,3.0,1.0,,0.0,2.0,10.0,discount,15306
0,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,3924
1,0.0,1.0,0.0,18.0,1.0,,0.0,10.0,10.0,bogo,3924
2,8.0,1.0,1.0,14.0,1.0,0.6666666666666666,15.0,5.0,5.0,bogo,3924
0,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,10744
1,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,10744
0,5.0,1.0,0.0,6.0,1.0,,0.0,3.0,7.0,discount,16995
1,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,16995
2,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,16995
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,12827
1,8.0,1.0,1.0,7.0,1.0,1.0,5.0,5.0,5.0,bogo,12827
0,7.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,informational,2113
0,9.0,0.0,0.0,0.0,,,0.0,2.0,10.0,discount,16770
1,8.0,1.0,0.0,11.0,1.0,,0.0,5.0,5.0,bogo,16770
0,4.0,1.0,0.0,16.0,1.0,,0.0,5.0,20.0,discount,5277
1,5.0,1.0,0.0,1.0,1.0,,0.0,3.0,7.0,discount,5277
2,9.0,1.0,0.0,2.0,1.0,,0.0,2.0,10.0,discount,5277
3,1.0,1.0,0.0,1.0,1.0,,0.0,10.0,10.0,bogo,5277
4,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,5277
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,14997
1,1.0,1.0,1.0,84.0,1.0,0.5,20.0,10.0,10.0,bogo,14997
2,0.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,14997
0,1.0,1.0,1.0,34.0,1.0,1.0,10.0,10.0,10.0,bogo,5468
1,3.0,1.0,1.0,12.0,1.0,0.0,5.0,5.0,5.0,bogo,5468
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,6169
1,1.0,1.0,0.0,3.0,1.0,,0.0,10.0,10.0,bogo,6169
2,6.0,1.0,0.0,7.0,1.0,,0.0,2.0,10.0,discount,6169
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,13144
1,1.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,10.0,bogo,13144
2,8.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,13144
0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,16397
1,0.0,1.0,0.0,2.0,1.0,,0.0,10.0,10.0,bogo,16397
2,6.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,10.0,discount,16397
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,4408
1,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,4408
2,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,4408
0,2.0,1.0,0.0,29.0,1.0,,0.0,0.0,0.0,informational,1179
1,3.0,1.0,1.0,37.0,1.0,0.0,5.0,5.0,5.0,bogo,1179
2,6.0,1.0,1.0,46.0,1.0,1.0,2.0,2.0,10.0,discount,1179
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,16730
1,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,16730
0,1.0,1.0,0.0,4.0,1.0,,0.0,10.0,10.0,bogo,10530
1,0.0,1.0,0.0,7.0,1.0,,0.0,10.0,10.0,bogo,10530
2,6.0,1.0,1.0,41.0,1.0,1.0,2.0,2.0,10.0,discount,10530
0,4.0,0.0,1.0,0.0,,0.0,5.0,5.0,20.0,discount,9335
1,5.0,1.0,1.0,15.0,1.0,0.0,3.0,3.0,7.0,discount,9335
2,2.0,1.0,0.0,23.0,1.0,,0.0,0.0,0.0,informational,9335
3,6.0,1.0,1.0,67.0,1.0,0.0,2.0,2.0,10.0,discount,9335
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,6402
1,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,6402
0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,9647
1,1.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,9647
2,0.0,0.0,0.0,0.0,,,0.0,10.0,10.0,bogo,9647
0,4.0,1.0,0.0,0.0,1.0,,0.0,5.0,20.0,discount,2526
1,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,2526
0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,informational,1812
1,6.0,1.0,1.0,32.0,1.0,1.0,4.0,2.0,10.0,discount,1812
0,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,2067
1,6.0,1.0,1.0,166.0,1.0,0.5,4.0,2.0,10.0,discount,2067
0,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,informational,14513
1,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,14513
2,8.0,1.0,0.0,4.0,1.0,,0.0,5.0,5.0,bogo,14513
0,9.0,0.0,1.0,0.0,,0.0,2.0,2.0,10.0,discount,14758
1,1.0,1.0,1.0,50.0,1.0,1.0,10.0,10.0,10.0,bogo,14758
2,7.0,1.0,0.0,54.0,1.0,,0.0,0.0,0.0,informational,14758
3,0.0,0.0,1.0,0.0,,0.0,10.0,10.0,10.0,bogo,14758
0,5.0,1.0,0.0,0.0,1.0,,0.0,3.0,7.0,discount,2469
1,2.0,1.0,0.0,21.0,1.0,,0.0,0.0,0.0,informational,2469
2,3.0,1.0,0.0,0.0,1.0,,0.0,5.0,5.0,bogo,2469
3,0.0,1.0,0.0,0.0,1.0,,0.0,10.0,10.0,bogo,2469
4,6.0,1.0,0.0,0.0,1.0,,0.0,2.0,10.0,discount,2469
0,4.0,0.0,0.0,0.0,,,0.0,5.0,20.0,discount,2516
1,5.0,1.0,1.0,39.0,1.0,1.0,3.0,3.0,7.0,discount,2516
2,7.0,1.0,0.0,23.0,1.0,,0.0,0.0,0.0,informational,2516
3,6.0,1.0,1.0,47.0,1.0,1.0,2.0,2.0,10.0,discount,2516
0,5.0,1.0,1.0,74.0,1.0,0.3333333333333333,9.0,3.0,7.0,discount,11316
0,5.0,1.0,0.0,6.0,1.0,,0.0,3.0,7.0,discount,1397
1,0.0,1.0,0.0,3.0,1.0,,0.0,10.0,10.0,bogo,1397
